Age,Gender,IsAlive,DeathYear
33,Female,False, 1992
50,Female,False, 2009
54,Male,False, 2013
47,Male,False, 2006
26,Male,False, 1985
46,Male,False, 2005
17,Male,False, 1976
55,Female,False, 2014
16,Female,False, 1975
19,Male,False, 1978
26,Male,False, 1985
23,Male,False, 1982
37,Male,False, 1996
49,Male,False, 2008
25,Male,False, 1984
19,Male,False, 1978
43,Male,False, 2002
36,Male,False, 1995
36,Female,False, 1995
30,Female,False, 1989
47,Female,False, 2006
28,Male,False, 1987
48,Female,False, 2007
46,Female,False, 2005
48,Male,False, 2007
44,Female,False, 2003
13,Female,False, 1972
41,Female,False, 2000
57,Female,False, 2016
55,Male,False, 2014
51,Female,False, 2010
37,Male,False, 1996
19,Female,False, 1978
36,Male,False, 1995
55,Female,False, 2014
36,Female,False, 1995
32,Male,False, 1991
36,Male,False, 1995
17,Female,False, 1976
48,Male,False, 2007
47,Female,False, 2006
35,Male,False, 1994
36,Female,False, 1995
29,Male,False, 1988
43,Male,False, 2002
29,Male,False, 1988
19,Female,False, 1978
42,Male,False, 2001
17,Male,False, 1976
47,Male,False, 2006
20,Female,False, 1979
55,Female,False, 2014
46,Female,False, 2005
52,Female,False, 2011
23,Female,False, 1982
31,Female,False, 1990
52,Male,False, 2011
14,Female,False, 1973
36,Female,False, 1995
26,Male,False, 1985
49,Female,False, 2008
29,Male,False, 1988
45,Male,False, 2004
28,Female,False, 1987
20,Female,False, 1979
22,Female,False, 1981
23,Male,False, 1982
39,Male,False, 1998
19,Male,False, 1978
12,Male,False, 1971
57,Male,False, 2016
31,Female,False, 1990
18,Female,False, 1977
50,Female,False, 2009
37,Male,False, 1996
23,Female,False, 1982
48,Male,False, 2007
19,Female,False, 1978
41,Female,False, 2000
52,Male,False, 2011
56,Male,False, 2015
34,Male,False, 1993
60,Male,False, 2019
38,Female,False, 1997
39,Female,False, 1998
49,Female,False, 2008
15,Male,False, 1974
53,Female,False, 2012
16,Female,False, 1975
19,Male,False, 1978
62,Male,False, 2021
32,Male,False, 1991
64,Male,True, 
17,Male,False, 1976
39,Male,False, 1998
40,Female,False, 1999
51,Male,False, 2010
45,Male,False, 2004
44,Female,False, 2003
53,Female,False, 2012
32,Female,False, 1991
17,Male,False, 1976
40,Female,False, 1999
48,Male,False, 2007
27,Female,False, 1986
33,Female,False, 1992
24,Male,False, 1983
31,Male,False, 1990
45,Female,False, 2004
41,Male,False, 2000
31,Female,False, 1990
30,Male,False, 1989
36,Female,False, 1995
25,Female,False, 1984
47,Male,False, 2006
58,Male,False, 2017
39,Female,False, 1998
27,Female,False, 1986
35,Male,False, 1994
42,Male,False, 2001
28,Female,False, 1987
55,Male,False, 2014
48,Female,False, 2007
50,Male,False, 2009
17,Female,False, 1976
25,Male,False, 1984
39,Male,False, 1998
47,Female,False, 2006
51,Female,False, 2010
49,Female,False, 2008
27,Male,False, 1986
23,Male,False, 1982
41,Female,False, 2000
46,Female,False, 2005
29,Female,False, 1988
57,Female,False, 2016
48,Male,False, 2007
49,Male,False, 2008
28,Male,False, 1987
31,Female,False, 1990
30,Female,False, 1989
26,Male,False, 1985
37,Male,False, 1996
26,Female,False, 1985
45,Female,False, 2004
55,Female,False, 2014
31,Female,False, 1990
18,Male,False, 1977
33,Female,False, 1992
34,Female,False, 1993
22,Female,False, 1981
39,Male,False, 1998
15,Female,False, 1974
39,Female,False, 1998
20,Female,False, 1979
31,Female,False, 1990
58,Male,False, 2017
18,Male,False, 1977
53,Male,False, 2012
18,Female,False, 1977
35,Female,False, 1994
41,Male,False, 2000
37,Male,False, 1996
25,Female,False, 1984
52,Female,False, 2011
55,Female,False, 2014
29,Male,False, 1988
21,Female,False, 1980
34,Male,False, 1993
27,Female,False, 1986
31,Female,False, 1990
46,Female,False, 2005
50,Female,False, 2009
33,Female,False, 1992
44,Female,False, 2003
31,Male,False, 1990
18,Male,False, 1977
43,Female,False, 2002
42,Male,False, 2001
45,Male,False, 2004
42,Female,False, 2001
22,Female,False, 1981
55,Male,False, 2014
23,Male,False, 1982
43,Female,False, 2002
55,Male,False, 2014
29,Female,False, 1988
57,Female,False, 2016
11,Male,False, 1970
20,Female,False, 1979
23,Female,False, 1982
28,Female,False, 1987
25,Male,False, 1984
15,Male,False, 1974
28,Female,False, 1987
42,Female,False, 2001
50,Male,False, 2009
44,Male,False, 2003
31,Female,False, 1990
36,Male,False, 1995
16,Male,False, 1975
44,Female,False, 2003
22,Female,False, 1981
29,Female,False, 1988
35,Male,False, 1994
43,Female,False, 2002
25,Male,False, 1984
14,Female,False, 1973
29,Male,False, 1988
53,Female,False, 2012
60,Female,False, 2019
33,Male,False, 1992
22,Female,False, 1981
44,Female,False, 2003
45,Female,False, 2004
16,Female,False, 1975
40,Female,False, 1999
25,Female,False, 1984
51,Male,False, 2010
56,Female,False, 2015
35,Male,False, 1994
27,Male,False, 1986
50,Male,False, 2009
33,Male,False, 1992
30,Female,False, 1989
47,Female,False, 2006
11,Female,False, 1970
24,Female,False, 1983
24,Male,False, 1983
40,Female,False, 1999
51,Female,False, 2010
15,Female,False, 1974
47,Male,False, 2006
19,Female,False, 1978
29,Female,False, 1988
35,Female,False, 1994
38,Female,False, 1997
36,Male,False, 1995
21,Male,False, 1980
32,Male,False, 1991
51,Female,False, 2010
64,Female,True, 
29,Female,False, 1988
46,Male,False, 2005
43,Female,False, 2002
29,Female,False, 1988
12,Female,False, 1971
42,Male,False, 2001
27,Male,False, 1986
47,Female,False, 2006
17,Female,False, 1976
47,Male,False, 2006
49,Male,False, 2008
21,Female,False, 1980
22,Male,False, 1981
46,Male,False, 2005
31,Male,False, 1990
18,Female,False, 1977
23,Female,False, 1982
61,Male,False, 2020
24,Male,False, 1983
11,Female,False, 1970
34,Female,False, 1993
38,Female,False, 1997
52,Female,False, 2011
23,Male,False, 1982
46,Female,False, 2005
41,Female,False, 2000
41,Male,False, 2000
34,Male,False, 1993
53,Female,False, 2012
13,Female,False, 1972
28,Female,False, 1987
31,Male,False, 1990
59,Male,False, 2018
54,Male,False, 2013
46,Male,False, 2005
25,Male,False, 1984
30,Female,False, 1989
40,Female,False, 1999
29,Female,False, 1988
41,Male,False, 2000
32,Female,False, 1991
29,Male,False, 1988
36,Male,False, 1995
46,Male,False, 2005
24,Female,False, 1983
33,Male,False, 1992
28,Female,False, 1987
47,Male,False, 2006
26,Male,False, 1985
51,Male,False, 2010
43,Male,False, 2002
13,Male,False, 1972
31,Female,False, 1990
24,Male,False, 1983
35,Male,False, 1994
25,Female,False, 1984
26,Male,False, 1985
52,Male,False, 2011
37,Female,False, 1996
46,Male,False, 2005
36,Male,False, 1995
54,Female,False, 2013
28,Female,False, 1987
18,Male,False, 1977
49,Male,False, 2008
27,Female,False, 1986
51,Male,False, 2010
49,Female,False, 2008
14,Male,False, 1973
35,Female,False, 1994
18,Female,False, 1977
42,Male,False, 2001
19,Female,False, 1978
42,Male,False, 2001
59,Female,False, 2018
46,Male,False, 2005
42,Female,False, 2001
46,Male,False, 2005
26,Female,False, 1985
23,Male,False, 1982
22,Male,False, 1981
26,Female,False, 1985
52,Female,False, 2011
58,Male,False, 2017
21,Female,False, 1980
47,Female,False, 2006
30,Female,False, 1989
24,Female,False, 1983
39,Male,False, 1998
51,Female,False, 2010
51,Female,False, 2010
22,Female,False, 1981
26,Male,False, 1985
27,Male,False, 1986
38,Female,False, 1997
16,Male,False, 1975
17,Male,False, 1976
42,Male,False, 2001
43,Female,False, 2002
19,Male,False, 1978
52,Male,False, 2011
43,Male,False, 2002
21,Female,False, 1980
59,Female,False, 2018
35,Female,False, 1994
52,Male,False, 2011
22,Male,False, 1981
43,Male,False, 2002
31,Male,False, 1990
13,Male,False, 1972
26,Female,False, 1985
28,Male,False, 1987
13,Male,False, 1972
42,Female,False, 2001
44,Male,False, 2003
43,Male,False, 2002
35,Male,False, 1994
53,Male,False, 2012
28,Female,False, 1987
28,Male,False, 1987
49,Male,False, 2008
44,Male,False, 2003
41,Male,False, 2000
16,Male,False, 1975
34,Male,False, 1993
51,Male,False, 2010
31,Male,False, 1990
30,Male,False, 1989
62,Female,False, 2021
35,Female,False, 1994
42,Male,False, 2001
56,Female,False, 2015
50,Male,False, 2009
41,Male,False, 2000
54,Male,False, 2013
31,Male,False, 1990
22,Female,False, 1981
47,Female,False, 2006
38,Male,False, 1997
17,Female,False, 1976
23,Female,False, 1982
41,Male,False, 2000
27,Female,False, 1986
16,Male,False, 1975
55,Female,False, 2014
18,Female,False, 1977
43,Male,False, 2002
55,Female,False, 2014
21,Male,False, 1980
18,Male,False, 1977
21,Female,False, 1980
46,Female,False, 2005
56,Male,False, 2015
41,Male,False, 2000
47,Female,False, 2006
27,Female,False, 1986
43,Female,False, 2002
42,Female,False, 2001
12,Male,False, 1971
35,Male,False, 1994
53,Male,False, 2012
56,Female,False, 2015
33,Female,False, 1992
42,Male,False, 2001
21,Female,False, 1980
36,Female,False, 1995
36,Male,False, 1995
29,Male,False, 1988
48,Female,False, 2007
42,Female,False, 2001
14,Male,False, 1973
35,Female,False, 1994
17,Male,False, 1976
46,Male,False, 2005
44,Male,False, 2003
21,Male,False, 1980
26,Male,False, 1985
21,Male,False, 1980
52,Male,False, 2011
34,Female,False, 1993
32,Female,False, 1991
26,Male,False, 1985
50,Female,False, 2009
34,Male,False, 1993
35,Female,False, 1994
12,Male,False, 1971
45,Female,False, 2004
37,Male,False, 1996
39,Male,False, 1998
32,Female,False, 1991
19,Female,False, 1978
33,Female,False, 1992
47,Female,False, 2006
37,Female,False, 1996
26,Female,False, 1985
29,Male,False, 1988
33,Male,False, 1992
20,Male,False, 1979
32,Male,False, 1991
41,Female,False, 2000
25,Male,False, 1984
13,Male,False, 1972
34,Female,False, 1993
20,Female,False, 1979
33,Male,False, 1992
25,Male,False, 1984
34,Male,False, 1993
27,Male,False, 1986
46,Male,False, 2005
43,Male,False, 2002
43,Female,False, 2002
27,Male,False, 1986
16,Male,False, 1975
51,Male,False, 2010
43,Female,False, 2002
36,Female,False, 1995
33,Male,False, 1992
39,Female,False, 1998
49,Female,False, 2008
50,Male,False, 2009
21,Male,False, 1980
30,Male,False, 1989
27,Female,False, 1986
40,Female,False, 1999
55,Male,False, 2014
54,Male,False, 2013
31,Female,False, 1990
16,Male,False, 1975
42,Female,False, 2001
29,Female,False, 1988
41,Male,False, 2000
28,Female,False, 1987
33,Female,False, 1992
42,Female,False, 2001
23,Male,False, 1982
20,Female,False, 1979
29,Male,False, 1988
27,Male,False, 1986
48,Female,False, 2007
30,Male,False, 1989
30,Female,False, 1989
32,Female,False, 1991
45,Female,False, 2004
32,Female,False, 1991
17,Male,False, 1976
40,Female,False, 1999
36,Female,False, 1995
27,Male,False, 1986
33,Male,False, 1992
32,Female,False, 1991
35,Female,False, 1994
48,Female,False, 2007
20,Male,False, 1979
23,Male,False, 1982
19,Female,False, 1978
52,Male,False, 2011
41,Male,False, 2000
17,Male,False, 1976
31,Female,False, 1990
18,Male,False, 1977
39,Male,False, 1998
36,Male,False, 1995
49,Female,False, 2008
45,Male,False, 2004
61,Male,False, 2020
14,Male,False, 1973
27,Female,False, 1986
36,Male,False, 1995
36,Male,False, 1995
31,Female,False, 1990
25,Female,False, 1984
37,Female,False, 1996
33,Male,False, 1992
27,Male,False, 1986
49,Male,False, 2008
42,Female,False, 2001
34,Female,False, 1993
45,Male,False, 2004
48,Female,False, 2007
20,Male,False, 1979
41,Female,False, 2000
40,Female,False, 1999
18,Female,False, 1977
26,Female,False, 1985
33,Male,False, 1992
18,Female,False, 1977
38,Female,False, 1997
29,Female,False, 1988
42,Female,False, 2001
21,Female,False, 1980
38,Female,False, 1997
30,Female,False, 1989
34,Female,False, 1993
46,Male,False, 2005
30,Male,False, 1989
35,Female,False, 1994
24,Male,False, 1983
43,Female,False, 2002
31,Female,False, 1990
23,Male,False, 1982
23,Male,False, 1982
25,Male,False, 1984
32,Male,False, 1991
32,Female,False, 1991
38,Female,False, 1997
31,Male,False, 1990
27,Female,False, 1986
39,Female,False, 1998
44,Female,False, 2003
28,Male,False, 1987
37,Male,False, 1996
51,Male,False, 2010
25,Female,False, 1984
25,Male,False, 1984
25,Female,False, 1984
49,Male,False, 2008
35,Female,False, 1994
52,Male,False, 2011
28,Male,False, 1987
39,Female,False, 1998
32,Female,False, 1991
47,Male,False, 2006
51,Male,False, 2010
51,Male,False, 2010
40,Male,False, 1999
53,Female,False, 2012
37,Male,False, 1996
40,Female,False, 1999
46,Male,False, 2005
13,Male,False, 1972
51,Male,False, 2010
28,Male,False, 1987
17,Male,False, 1976
19,Female,False, 1978
20,Female,False, 1979
29,Female,False, 1988
14,Male,False, 1973
48,Male,False, 2007
54,Male,False, 2013
29,Female,False, 1988
20,Male,False, 1979
42,Female,False, 2001
11,Male,False, 1970
30,Male,False, 1989
23,Female,False, 1982
49,Female,False, 2008
47,Female,False, 2006
48,Female,False, 2007
44,Male,False, 2003
46,Male,False, 2005
37,Female,False, 1996
44,Female,False, 2003
51,Female,False, 2010
16,Male,False, 1975
52,Male,False, 2011
35,Female,False, 1994
29,Female,False, 1988
28,Female,False, 1987
59,Female,False, 2018
58,Male,False, 2012
49,Male,False, 2003
23,Female,False, 1977
23,Male,False, 1977
55,Male,False, 2009
23,Male,False, 1977
45,Male,False, 1999
38,Female,False, 1992
36,Male,False, 1990
35,Female,False, 1989
37,Female,False, 1991
39,Male,False, 1993
28,Female,False, 1982
55,Female,False, 2009
38,Female,False, 1992
31,Male,False, 1985
37,Male,False, 1991
50,Female,False, 2004
37,Male,False, 1991
59,Female,False, 2013
44,Female,False, 1998
45,Female,False, 1999
55,Male,False, 2009
30,Male,False, 1984
51,Female,False, 2005
42,Female,False, 1996
49,Female,False, 2003
16,Male,False, 1970
21,Female,False, 1975
26,Female,False, 1980
38,Male,False, 1992
51,Male,False, 2005
32,Female,False, 1986
59,Female,False, 2013
46,Male,False, 2000
39,Male,False, 1993
59,Female,False, 2013
37,Female,False, 1991
31,Female,False, 1985
38,Male,False, 1992
20,Female,False, 1974
48,Female,False, 2002
34,Female,False, 1988
16,Female,False, 1970
44,Male,False, 1998
25,Female,False, 1979
42,Female,False, 1996
49,Female,False, 2003
38,Male,False, 1992
24,Female,False, 1978
24,Female,False, 1978
49,Male,False, 2003
31,Male,False, 1985
44,Male,False, 1998
20,Male,False, 1974
32,Male,False, 1986
26,Male,False, 1980
19,Female,False, 1973
43,Male,False, 1997
40,Female,False, 1994
34,Female,False, 1988
26,Male,False, 1980
22,Female,False, 1976
23,Female,False, 1977
30,Male,False, 1984
25,Male,False, 1979
21,Female,False, 1975
48,Female,False, 2002
56,Female,False, 2010
43,Female,False, 1997
52,Female,False, 2006
28,Male,False, 1982
28,Female,False, 1982
22,Female,False, 1976
16,Female,False, 1970
17,Male,False, 1971
29,Male,False, 1983
46,Female,False, 2000
45,Female,False, 1999
24,Male,False, 1978
53,Female,False, 2007
31,Female,False, 1985
31,Female,False, 1985
32,Male,False, 1986
29,Female,False, 1983
24,Male,False, 1978
29,Female,False, 1983
56,Female,False, 2010
37,Male,False, 1991
21,Male,False, 1975
28,Female,False, 1982
39,Female,False, 1993
33,Male,False, 1987
39,Male,False, 1993
43,Male,False, 1997
36,Male,False, 1990
53,Female,False, 2007
46,Female,False, 2000
54,Male,False, 2008
33,Male,False, 1987
19,Female,False, 1973
21,Male,False, 1975
24,Male,False, 1978
28,Female,False, 1982
42,Female,False, 1996
21,Male,False, 1975
44,Male,False, 1998
47,Male,False, 2001
22,Male,False, 1976
16,Female,False, 1970
46,Female,False, 2000
35,Female,False, 1989
22,Male,False, 1976
53,Female,False, 2007
45,Male,False, 1999
37,Female,False, 1991
40,Female,False, 1994
44,Male,False, 1998
24,Male,False, 1978
48,Female,False, 2002
35,Female,False, 1989
38,Male,False, 1992
41,Male,False, 1995
28,Male,False, 1982
38,Female,False, 1992
17,Female,False, 1971
34,Female,False, 1988
26,Male,False, 1980
42,Male,False, 1996
26,Female,False, 1980
30,Male,False, 1984
36,Female,False, 1990
31,Male,False, 1985
27,Male,False, 1981
58,Male,False, 2012
46,Female,False, 2000
42,Female,False, 1996
42,Female,False, 1996
56,Female,False, 2010
39,Female,False, 1993
18,Female,False, 1972
39,Female,False, 1993
50,Female,False, 2004
22,Female,False, 1976
34,Female,False, 1988
21,Female,False, 1975
62,Female,False, 2016
55,Female,False, 2009
31,Male,False, 1985
41,Female,False, 1995
31,Female,False, 1985
36,Female,False, 1990
18,Female,False, 1972
42,Male,False, 1996
20,Female,False, 1974
31,Male,False, 1985
16,Female,False, 1970
59,Male,False, 2013
30,Female,False, 1984
46,Male,False, 2000
39,Female,False, 1993
34,Male,False, 1988
39,Male,False, 1993
57,Male,False, 2011
37,Male,False, 1991
34,Female,False, 1988
33,Male,False, 1987
19,Male,False, 1973
40,Female,False, 1994
41,Male,False, 1995
42,Male,False, 1996
42,Female,False, 1996
30,Female,False, 1984
50,Male,False, 2004
51,Female,False, 2005
43,Female,False, 1997
53,Male,False, 2007
25,Male,False, 1979
34,Female,False, 1988
56,Male,False, 2010
19,Male,False, 1973
38,Female,False, 1992
33,Male,False, 1987
27,Male,False, 1981
18,Male,False, 1972
53,Male,False, 2007
45,Male,False, 1999
38,Female,False, 1992
49,Male,False, 2003
62,Male,False, 2016
25,Female,False, 1979
26,Male,False, 1980
19,Female,False, 1973
50,Female,False, 2004
41,Male,False, 1995
31,Female,False, 1985
46,Female,False, 2000
24,Female,False, 1978
38,Female,False, 1992
40,Female,False, 1994
59,Female,False, 2013
45,Male,False, 1999
25,Female,False, 1979
32,Male,False, 1986
41,Male,False, 1995
53,Male,False, 2007
27,Male,False, 1981
22,Female,False, 1976
21,Female,False, 1975
53,Female,False, 2007
43,Male,False, 1997
32,Female,False, 1986
44,Female,False, 1998
25,Female,False, 1979
41,Female,False, 1995
52,Male,False, 2006
60,Female,False, 2014
22,Female,False, 1976
41,Male,False, 1995
16,Female,False, 1970
22,Female,False, 1976
29,Male,False, 1983
17,Female,False, 1971
43,Male,False, 1997
41,Male,False, 1995
27,Female,False, 1981
19,Male,False, 1973
23,Female,False, 1977
16,Female,False, 1970
36,Female,False, 1990
29,Female,False, 1983
37,Female,False, 1991
18,Female,False, 1972
23,Male,False, 1977
43,Female,False, 1997
46,Male,False, 2000
42,Female,False, 1996
32,Female,False, 1986
39,Male,False, 1993
38,Male,False, 1992
19,Male,False, 1973
26,Female,False, 1980
39,Male,False, 1993
22,Female,False, 1976
24,Female,False, 1978
45,Female,False, 1999
47,Female,False, 2001
60,Female,False, 2014
25,Female,False, 1979
33,Female,False, 1987
50,Female,False, 2004
29,Female,False, 1983
33,Male,False, 1987
50,Male,False, 2004
47,Female,False, 2001
45,Female,False, 1999
24,Male,False, 1978
17,Female,False, 1971
20,Male,False, 1974
39,Female,False, 1993
22,Male,False, 1976
42,Female,False, 1996
24,Female,False, 1978
41,Female,False, 1995
54,Female,False, 2008
28,Male,False, 1982
16,Female,False, 1970
38,Male,False, 1992
16,Male,False, 1970
25,Female,False, 1979
42,Female,False, 1996
43,Female,False, 1997
49,Female,False, 2003
21,Female,False, 1975
17,Female,False, 1971
48,Female,False, 2002
38,Male,False, 1992
28,Female,False, 1982
33,Female,False, 1987
34,Male,False, 1988
37,Male,False, 1991
50,Female,False, 2004
17,Male,False, 1971
19,Male,False, 1973
38,Female,False, 1992
31,Male,False, 1985
45,Male,False, 1999
48,Female,False, 2002
59,Female,False, 2013
23,Male,False, 1977
16,Female,False, 1970
44,Female,False, 1998
30,Male,False, 1984
50,Female,False, 2004
44,Male,False, 1998
35,Female,False, 1989
48,Female,False, 2002
26,Female,False, 1980
37,Female,False, 1991
53,Female,False, 2007
42,Male,False, 1996
32,Male,False, 1986
46,Male,False, 2000
33,Male,False, 1987
32,Male,False, 1986
58,Male,False, 2012
53,Female,False, 2007
34,Female,False, 1988
36,Male,False, 1990
22,Male,False, 1976
45,Male,False, 1999
30,Female,False, 1984
28,Female,False, 1982
48,Male,False, 2002
57,Male,False, 2011
62,Male,False, 2016
46,Female,False, 2000
45,Male,False, 1999
25,Male,False, 1979
46,Female,False, 2000
34,Male,False, 1988
46,Male,False, 2000
57,Female,False, 2011
17,Male,False, 1971
32,Male,False, 1986
40,Female,False, 1994
18,Male,False, 1972
42,Male,False, 1996
38,Female,False, 1992
43,Male,False, 1997
47,Male,False, 2001
22,Female,False, 1976
44,Female,False, 1998
33,Male,False, 1987
41,Female,False, 1995
25,Male,False, 1979
60,Female,False, 2014
16,Male,False, 1970
17,Male,False, 1971
43,Female,False, 1997
50,Female,False, 2004
36,Male,False, 1990
26,Male,False, 1980
50,Female,False, 2004
51,Male,False, 2005
18,Female,False, 1972
38,Male,False, 1992
59,Female,False, 2013
20,Female,False, 1974
26,Female,False, 1980
39,Female,False, 1993
30,Male,False, 1984
39,Female,False, 1993
50,Female,False, 2004
42,Male,False, 1996
59,Male,False, 2013
34,Male,False, 1988
36,Female,False, 1990
35,Female,False, 1989
27,Female,False, 1981
26,Male,False, 1980
46,Female,False, 2000
40,Female,False, 1994
51,Female,False, 2005
36,Female,False, 1990
56,Male,False, 2010
42,Male,False, 1996
51,Female,False, 2005
47,Male,False, 2001
49,Male,False, 2003
25,Male,False, 1979
44,Female,False, 1998
49,Female,False, 2003
32,Male,False, 1986
19,Female,False, 1973
20,Male,False, 1974
29,Female,False, 1983
56,Female,False, 2010
25,Male,False, 1979
35,Female,False, 1989
46,Female,False, 2000
48,Female,False, 2002
52,Female,False, 2006
42,Female,False, 1996
49,Female,False, 2003
22,Male,False, 1976
39,Female,False, 1993
29,Female,False, 1983
33,Female,False, 1987
42,Female,False, 1996
30,Male,False, 1984
39,Female,False, 1993
31,Female,False, 1985
26,Female,False, 1980
45,Male,False, 1999
25,Male,False, 1979
56,Female,False, 2010
34,Female,False, 1988
22,Female,False, 1976
25,Male,False, 1979
26,Male,False, 1980
44,Female,False, 1998
48,Female,False, 2002
19,Female,False, 1973
33,Female,False, 1987
19,Female,False, 1973
32,Female,False, 1986
40,Male,False, 1994
26,Male,False, 1980
42,Female,False, 1996
18,Female,False, 1972
35,Female,False, 1989
48,Female,False, 2002
45,Female,False, 1999
32,Male,False, 1986
61,Female,False, 2015
54,Female,False, 2008
37,Female,False, 1991
48,Female,False, 2002
49,Male,False, 2003
21,Male,False, 1975
36,Female,False, 1990
36,Male,False, 1990
29,Male,False, 1983
47,Female,False, 2001
28,Female,False, 1982
29,Female,False, 1983
28,Male,False, 1982
36,Male,False, 1990
32,Female,False, 1986
18,Male,False, 1972
35,Male,False, 1989
47,Male,False, 2001
16,Female,False, 1970
21,Male,False, 1975
36,Male,False, 1990
18,Male,False, 1972
54,Male,False, 2008
20,Female,False, 1974
24,Male,False, 1978
32,Male,False, 1986
54,Male,False, 2008
32,Male,False, 1986
28,Male,False, 1982
56,Female,False, 2010
20,Male,False, 1974
37,Female,False, 1991
44,Male,False, 1998
46,Male,False, 2000
38,Male,False, 1992
46,Male,False, 2000
31,Male,False, 1985
29,Female,False, 1983
31,Female,False, 1985
32,Male,False, 1986
27,Female,False, 1981
27,Female,False, 1981
35,Male,False, 1989
45,Male,False, 1999
22,Female,False, 1976
45,Female,False, 1999
36,Male,False, 1990
23,Female,False, 1977
35,Male,False, 1989
57,Male,False, 2011
26,Male,False, 1980
48,Female,False, 2002
39,Male,False, 1993
27,Male,False, 1981
17,Female,False, 1971
52,Female,False, 2006
33,Female,False, 1987
33,Male,False, 1987
47,Female,False, 2001
33,Female,False, 1987
28,Male,False, 1982
41,Male,False, 1995
28,Male,False, 1982
37,Male,False, 1991
29,Female,False, 1983
39,Female,False, 1993
37,Female,False, 1991
59,Male,False, 2013
36,Female,False, 1990
38,Female,False, 1992
23,Male,False, 1977
45,Female,False, 1999
19,Female,False, 1973
42,Male,False, 1996
17,Female,False, 1971
43,Male,False, 1997
33,Female,False, 1987
40,Male,False, 1994
22,Male,False, 1976
31,Female,False, 1985
28,Female,False, 1982
34,Female,False, 1988
38,Female,False, 1992
22,Male,False, 1976
36,Female,False, 1990
45,Female,False, 1999
44,Female,False, 1998
38,Female,False, 1992
17,Male,False, 1971
21,Female,False, 1975
22,Male,False, 1976
65,Female,False, 2019
58,Female,False, 2012
51,Female,False, 2005
17,Male,False, 1971
46,Male,False, 2000
39,Female,False, 1993
30,Female,False, 1984
48,Male,False, 2002
46,Female,False, 2000
40,Female,False, 1994
29,Female,False, 1983
51,Male,False, 2005
42,Female,False, 1996
40,Male,False, 1994
30,Female,False, 1984
43,Male,False, 1997
38,Male,False, 1992
42,Female,False, 1996
57,Female,False, 2011
59,Male,False, 2013
40,Female,False, 1994
52,Male,False, 2006
47,Female,False, 2001
47,Female,False, 2001
33,Male,False, 1987
30,Female,False, 1984
17,Male,False, 1971
39,Male,False, 1993
30,Male,False, 1984
28,Male,False, 1982
33,Male,False, 1987
26,Female,False, 1980
36,Female,False, 1990
38,Male,False, 1992
32,Male,False, 1986
51,Female,False, 2005
30,Female,False, 1984
26,Female,False, 1980
22,Male,False, 1976
49,Female,False, 2003
31,Male,False, 1985
25,Male,False, 1979
28,Female,False, 1982
50,Female,False, 2004
22,Male,False, 1976
37,Female,False, 1991
44,Male,False, 1998
26,Male,False, 1980
26,Male,False, 1980
34,Male,False, 1988
50,Female,False, 2004
22,Female,False, 1976
27,Male,False, 1981
46,Female,False, 2000
16,Female,False, 1970
41,Male,False, 1995
24,Male,False, 1978
16,Female,False, 1970
64,Male,False, 2018
48,Female,False, 2002
62,Female,False, 2016
45,Male,False, 1999
45,Female,False, 1999
22,Male,False, 1976
31,Female,False, 1985
46,Male,False, 2000
49,Female,False, 2003
38,Female,False, 1992
25,Male,False, 1979
36,Male,False, 1990
21,Male,False, 1975
25,Female,False, 1979
35,Male,False, 1989
31,Male,False, 1985
36,Male,False, 1990
26,Male,False, 1980
51,Female,False, 2005
39,Male,False, 1993
31,Male,False, 1985
41,Male,False, 1995
41,Male,False, 1995
25,Male,False, 1979
52,Female,False, 2006
16,Female,False, 1970
44,Female,False, 1998
27,Male,False, 1981
26,Female,False, 1980
50,Male,False, 2004
40,Female,False, 1994
28,Female,False, 1982
51,Female,False, 2005
44,Female,False, 1998
51,Female,False, 2005
26,Female,False, 1980
35,Male,False, 1989
18,Male,False, 1972
53,Female,False, 2007
36,Male,False, 1990
44,Male,False, 1998
34,Male,False, 1988
30,Female,False, 1984
49,Female,False, 2003
40,Female,False, 1994
43,Female,False, 1997
17,Male,False, 1971
22,Male,False, 1976
33,Male,False, 1987
56,Male,False, 2010
49,Male,False, 2003
19,Male,False, 1973
38,Male,False, 1992
26,Male,False, 1980
33,Female,False, 1987
59,Male,False, 2013
43,Male,False, 1997
49,Female,False, 2003
31,Female,False, 1985
48,Male,False, 2002
41,Male,False, 1995
61,Female,False, 2015
31,Female,False, 1985
33,Female,False, 1987
21,Male,False, 1975
38,Female,False, 1992
32,Female,False, 1986
38,Male,False, 1992
29,Female,False, 1983
51,Male,False, 2005
17,Male,False, 1971
40,Male,False, 1994
16,Female,False, 1970
53,Female,False, 2007
36,Female,False, 1990
45,Male,False, 1999
18,Male,False, 1972
36,Female,False, 1990
41,Female,False, 1995
52,Male,False, 2006
25,Female,False, 1979
36,Female,False, 1990
41,Male,False, 1995
26,Male,False, 1980
26,Male,False, 1980
41,Female,False, 1995
29,Female,False, 1983
30,Female,False, 1984
16,Female,False, 1970
44,Female,False, 1998
47,Male,False, 2001
48,Female,False, 2002
43,Male,False, 1997
23,Male,False, 1977
38,Male,False, 1992
34,Male,False, 1988
38,Male,False, 1992
57,Male,False, 2011
45,Male,False, 1999
36,Female,False, 1990
42,Male,False, 1996
21,Female,False, 1975
52,Male,False, 2006
47,Female,False, 2001
36,Male,False, 1990
54,Female,False, 2008
